loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,term_months,issue_date,maturity_date,outstanding_balance,loan_status
2369,4417,13,Vehicle Loan,5265.31,10.98,24,2025-11-22,2027-11-22,5172.47,Current
2370,4419,11,SME Loan,30819.34,14.51,60,2025-05-23,2030-05-23,28222.12,Current
2371,4420,17,Agriculture Loan,2434.46,9.6,48,2025-04-14,2029-04-14,2095.4,Current
2372,4421,18,Personal Loan,12050.82,15.23,36,2025-10-29,2028-10-29,11864.43,Current
2373,4425,15,Vehicle Loan,5232.83,10.05,48,2024-12-31,2028-12-31,3790.05,Current
2374,4426,6,Housing Loan,36964.85,11.88,144,2025-05-25,2037-05-25,33998.01,Current
2375,4427,2,Vehicle Loan,13932.71,10.42,24,2024-11-04,2026-11-04,5601.73,Past Due
2376,4428,17,SME Loan,12039.58,12.5,72,2025-05-22,2031-05-22,11213.88,Current
2377,4429,15,Housing Loan,36245.98,9.37,228,2024-11-30,2043-11-30,34277.59,Current
2378,4431,1,Vehicle Loan,14359.27,12.37,60,2024-11-27,2029-11-27,10698.55,Defaulted
2379,4434,2,Housing Loan,36886.08,10.23,168,2025-04-10,2039-04-10,33439.66,Current
2380,4435,6,Personal Loan,17884.98,15.52,48,2024-05-26,2028-05-26,10932.97,Current
2381,4438,5,Housing Loan,37154.35,8.89,96,2025-05-08,2033-05-08,34496.46,Past Due
2382,4439,9,Vehicle Loan,15706.64,10.99,24,2025-02-21,2027-02-21,9399.69,Current
2383,4446,7,SME Loan,26579.63,10.61,48,2025-04-28,2029-04-28,21714.57,Current
2384,4447,1,Housing Loan,16049.73,11.36,108,2024-08-17,2033-08-17,13769.97,Current
2385,4448,17,Housing Loan,84005.91,10.44,60,2026-01-01,2031-01-01,84654.11,Current
2386,4449,1,Personal Loan,4566.62,14.67,48,2024-05-17,2028-05-17,2724.83,Past Due
2387,4450,2,Vehicle Loan,11109.14,13.81,60,2025-04-17,2030-04-17,10054.17,Non-Performing
2388,4452,9,Agriculture Loan,2227.81,11.19,12,2025-07-13,2026-07-13,1283.13,Current
2389,4453,15,Personal Loan,11045.13,13.38,48,2026-01-27,2030-01-27,11154.09,Current
2390,4454,5,Vehicle Loan,3439.67,14.23,36,2025-09-16,2028-09-16,3220.2,Current
2391,4455,14,Vehicle Loan,2468.65,12.43,36,2025-06-03,2028-06-03,1971.72,Current
2392,4457,13,Personal Loan,12620.9,12.71,36,2024-11-27,2027-11-27,7825.6,Current
2393,4458,7,Personal Loan,7898.78,14.92,48,2025-10-26,2029-10-26,7704.17,Current
2394,4460,8,Vehicle Loan,8643.03,11.05,36,2025-01-06,2028-01-06,6203.95,Current
2395,4461,9,Vehicle Loan,10545.8,11.31,48,2025-04-27,2029-04-27,9005.61,Current
2396,4462,5,Housing Loan,50392.43,11.46,204,2025-12-02,2042-12-02,51389.99,Current
2397,4464,3,Agriculture Loan,9301.11,12.45,48,2026-01-15,2030-01-15,9628.93,Current
2398,4466,3,Vehicle Loan,8701.74,14.08,36,2025-01-31,2028-01-31,6281.58,Current
2399,4469,1,Personal Loan,9778.6,14.99,24,2025-07-14,2027-07-14,7436.76,Current
2400,4470,9,Vehicle Loan,7556.69,14.21,24,2025-05-14,2027-05-14,5503.97,Current
2401,4471,3,Vehicle Loan,9142.44,14.5,36,2025-09-07,2028-09-07,8083.16,Current
2402,4472,6,Housing Loan,47713.07,10.26,168,2026-01-21,2040-01-21,49522.58,Current
2403,4477,5,Personal Loan,11396.02,15.16,60,2025-04-12,2030-04-12,9855.73,Current
2404,4480,14,Housing Loan,37059.14,10.99,84,2025-06-07,2032-06-07,34029.9,Current
2405,4481,18,Personal Loan,6248.21,13.84,60,2025-01-03,2030-01-03,5237.9,Current
2406,4482,5,Vehicle Loan,10808.65,14.55,36,2025-06-18,2028-06-18,8853.07,Current
2407,4484,12,Agriculture Loan,2977.96,10.73,12,2025-12-16,2026-12-16,2843.47,Current
2408,4486,14,Housing Loan,91552.19,10.86,60,2025-03-17,2030-03-17,81356.75,Current
2409,4488,10,Vehicle Loan,16303.47,13.12,36,2025-12-30,2028-12-30,16638.32,Current
2410,4489,17,Agriculture Loan,5881.82,9.11,12,2025-07-03,2026-07-03,2825.88,Current
2411,4492,6,Personal Loan,2018.28,14.34,36,2025-09-01,2028-09-01,1762.01,Current
2412,4494,5,Vehicle Loan,4487.17,12.83,48,2025-05-28,2029-05-28,3994.29,Non-Performing
2413,4495,15,Housing Loan,12008.98,10.32,216,2025-08-15,2043-08-15,12067.99,Current
2414,4496,13,Personal Loan,14328.65,12.05,60,2023-07-12,2028-07-12,7220.97,Current
2415,4498,10,Vehicle Loan,14143.74,11.45,60,2025-11-18,2030-11-18,14171.24,Current
2416,4499,10,Agriculture Loan,2889.71,9.19,12,2025-02-26,2026-02-26,465.18,Current
2417,4501,7,Vehicle Loan,14373.61,12.74,24,2024-11-04,2026-11-04,6234.99,Current
2418,4504,4,Personal Loan,4728.12,12.99,24,2024-08-16,2026-08-16,1626.64,Past Due
2419,4506,10,Vehicle Loan,5346.27,10.77,60,2024-11-13,2029-11-13,4108.33,Current
2420,4507,4,SME Loan,77964.16,12.2,60,2024-11-04,2029-11-04,56787.99,Current
2421,4511,17,Vehicle Loan,16466.54,13.92,48,2023-11-05,2027-11-05,7817.12,Current
2422,4513,4,SME Loan,41704.34,15.19,48,2025-01-09,2029-01-09,30713.67,Past Due
2423,4515,16,Housing Loan,28941.44,8.15,228,2025-11-22,2044-11-22,27400.24,Current
2424,4516,18,Vehicle Loan,16510.69,13.91,24,2025-05-28,2027-05-28,11823.85,Current
2425,4517,18,Vehicle Loan,20215.53,11.23,60,2024-06-13,2029-06-13,14298.03,Non-Performing
2426,4520,14,Vehicle Loan,5594.9,12.42,24,2024-10-10,2026-10-10,2396.57,Current
2427,4522,14,Vehicle Loan,17429.16,10.2,48,2025-06-29,2029-06-29,14950.93,Current
2428,4523,6,Vehicle Loan,5502.54,10.66,36,2024-04-17,2027-04-17,2495.24,Current
2429,4524,4,Agriculture Loan,5682.31,11.13,48,2025-02-11,2029-02-11,4515.95,Current
2430,4527,13,Vehicle Loan,2725.67,13.13,48,2025-06-12,2029-06-12,2369.62,Current
2431,4528,4,Housing Loan,13467.16,9.9,180,2025-10-13,2040-10-13,13792.52,Non-Performing
2432,4532,15,Personal Loan,3539.57,16.8,12,2025-07-10,2026-07-10,2162.93,Current
2433,4534,18,Agriculture Loan,3416.34,13.3,12,2024-05-14,2025-05-14,0.0,Closed
2434,4535,8,Vehicle Loan,17029.04,10.15,60,2024-09-03,2029-09-03,12026.92,Current
2435,4536,4,Personal Loan,4745.04,17.69,24,2025-02-28,2027-02-28,2831.22,Current
2436,4538,8,Vehicle Loan,15668.11,14.47,36,2025-05-11,2028-05-11,12370.38,Current
2437,4540,4,Personal Loan,6427.89,12.62,12,2025-05-06,2026-05-06,2726.81,Current
2438,4541,7,Vehicle Loan,17773.26,13.89,48,2025-04-12,2029-04-12,15344.76,Current
2439,4542,2,Agriculture Loan,7978.22,11.37,12,2025-04-01,2026-04-01,2066.31,Current
2440,4547,8,Vehicle Loan,4207.91,14.53,60,2025-01-14,2030-01-14,3370.48,Defaulted
2441,4548,14,Agriculture Loan,7052.39,13.18,12,2025-04-07,2026-04-07,2250.36,Current
2442,4552,18,Personal Loan,11059.78,16.08,24,2025-02-18,2027-02-18,6343.89,Current
2443,4553,3,Housing Loan,20964.5,8.95,216,2025-09-01,2043-09-01,19866.4,Defaulted
2444,4554,3,Housing Loan,109109.62,11.86,96,2024-05-05,2032-05-05,88735.07,Current
2445,4557,7,Personal Loan,19268.4,16.86,12,2026-01-22,2027-01-22,19953.39,Current
2446,4558,7,Housing Loan,23204.14,8.22,120,2024-10-30,2034-10-30,20982.4,Current
2447,4559,11,Vehicle Loan,7055.88,12.98,60,2025-03-11,2030-03-11,6141.7,Current
2448,4560,16,Housing Loan,10390.0,8.68,84,2024-11-08,2031-11-08,9126.14,Past Due
2449,4561,6,Personal Loan,4324.15,16.7,12,2024-08-13,2025-08-13,0.0,Closed
2450,4563,12,Personal Loan,6324.61,17.74,36,2025-06-10,2028-06-10,5458.66,Current
2451,4565,14,Personal Loan,4584.07,15.77,48,2026-01-27,2030-01-27,4453.93,Current
2452,4566,1,Vehicle Loan,8705.06,11.48,36,2025-09-24,2028-09-24,7773.05,Current
2453,4567,17,Housing Loan,60280.37,12.0,60,2025-06-10,2030-06-10,56173.04,Current
2454,4568,1,SME Loan,81123.29,13.4,36,2024-04-01,2027-04-01,35477.75,Current
2455,4569,18,Housing Loan,16843.18,10.27,180,2025-06-22,2040-06-22,15777.2,Current
2456,4571,17,Vehicle Loan,8583.71,11.62,36,2024-11-28,2027-11-28,5343.66,Current
2457,4575,5,Personal Loan,10435.27,12.01,12,2023-08-30,2024-08-30,0.0,Closed
2458,4579,11,Personal Loan,19629.82,16.59,12,2024-12-16,2025-12-16,0.0,Closed
2459,4581,11,Vehicle Loan,6959.1,12.23,24,2024-11-08,2026-11-08,3244.26,Past Due
2460,4582,14,Personal Loan,7293.13,12.02,36,2025-06-28,2028-06-28,6325.89,Current
2461,4585,9,Housing Loan,76191.39,9.39,120,2025-05-17,2035-05-17,71610.1,Current
2462,4586,2,Housing Loan,23724.99,11.75,108,2025-02-04,2034-02-04,20516.55,Current
2463,4588,11,Agriculture Loan,2474.83,12.63,24,2025-02-21,2027-02-21,1461.26,Current
2464,4589,3,Personal Loan,5911.03,17.32,36,2025-06-13,2028-06-13,4712.61,Current
2465,4590,5,Vehicle Loan,6041.23,12.22,24,2025-03-28,2027-03-28,3776.69,Past Due
2466,4591,17,Housing Loan,81984.15,10.68,216,2024-08-30,2042-08-30,73577.36,Current
2467,4595,5,Vehicle Loan,19151.6,13.07,36,2025-05-17,2028-05-17,15947.15,Current
2468,4596,12,Vehicle Loan,10463.11,13.05,36,2025-07-02,2028-07-02,9005.18,Past Due
2469,4598,10,Personal Loan,8133.9,14.74,48,2025-02-02,2029-02-02,6105.16,Current
2470,4600,18,Vehicle Loan,5024.46,13.68,24,2025-07-12,2027-07-12,3903.97,Non-Performing
2471,4602,11,Vehicle Loan,7470.98,14.77,48,2025-04-16,2029-04-16,6413.18,Current
2472,4603,11,Housing Loan,64267.79,8.91,60,2024-12-01,2029-12-01,49216.38,Current
2473,4604,18,Vehicle Loan,7271.12,11.05,48,2025-07-20,2029-07-20,6606.4,Current
2474,4606,15,Personal Loan,3387.36,16.2,24,2024-12-21,2026-12-21,1705.42,Past Due
2475,4607,9,Housing Loan,9881.64,9.49,228,2024-11-27,2043-11-27,9012.75,Current
2476,4608,4,Personal Loan,8810.56,15.77,12,2025-03-21,2026-03-21,2157.32,Current
2477,4609,6,Housing Loan,33074.37,10.8,216,2024-03-02,2042-03-02,29256.85,Current
2478,4613,14,Agriculture Loan,3051.72,9.67,24,2025-02-06,2027-02-06,1842.23,Current
2479,4615,1,Housing Loan,27075.33,8.95,168,2025-12-24,2039-12-24,27396.23,Current
2480,4616,2,Vehicle Loan,12287.61,10.77,48,2024-10-28,2028-10-28,8605.17,Non-Performing
2481,4619,11,Vehicle Loan,5846.82,13.5,60,2025-06-23,2030-06-23,5407.49,Non-Performing
2482,4621,12,Vehicle Loan,12125.83,14.14,24,2025-06-29,2027-06-29,8809.19,Current
2483,4629,15,Personal Loan,8162.43,16.83,36,2025-05-07,2028-05-07,6577.16,Current
2484,4630,9,Vehicle Loan,4050.93,14.89,60,2024-11-28,2029-11-28,3284.29,Current
2485,4635,18,Housing Loan,26612.1,11.4,180,2025-08-25,2040-08-25,26671.58,Non-Performing
2486,4636,15,Personal Loan,9326.39,12.34,24,2024-09-21,2026-09-21,3622.54,Current
2487,4638,18,Agriculture Loan,6147.17,11.83,48,2025-06-27,2029-06-27,5238.99,Current
2488,4642,7,Housing Loan,21266.88,10.57,204,2024-09-15,2041-09-15,19678.51,Current
2489,4643,17,Vehicle Loan,9687.28,13.24,36,2024-12-28,2027-12-28,6621.73,Current
2490,4644,18,Agriculture Loan,3204.99,12.56,24,2025-04-18,2027-04-18,2042.63,Current
2491,4645,4,SME Loan,58844.44,15.71,48,2025-08-03,2029-08-03,55304.26,Current
2492,4645,4,Housing Loan,87698.14,11.84,144,2025-08-03,2037-08-03,82457.64,Past Due
2493,4646,8,Agriculture Loan,1521.15,13.1,12,2023-08-24,2024-08-24,0.0,Closed
2494,4647,4,Personal Loan,4036.11,16.99,60,2025-02-16,2030-02-16,3403.06,Current
2495,4651,9,Personal Loan,5255.22,12.55,36,2025-02-28,2028-02-28,3771.17,Current
2496,4652,3,Personal Loan,4448.64,14.31,24,2025-06-27,2027-06-27,3282.12,Current
2497,4656,7,Agriculture Loan,5179.93,13.51,24,2025-06-28,2027-06-28,4076.42,Past Due
2498,4658,5,Vehicle Loan,6462.81,11.06,24,2025-09-30,2027-09-30,5472.67,Defaulted
2499,4660,12,Personal Loan,14740.54,15.88,48,2026-01-12,2030-01-12,14329.78,Past Due
2500,4664,14,Vehicle Loan,10555.61,11.8,24,2025-03-10,2027-03-10,6489.17,Current
2501,4665,5,Vehicle Loan,10427.42,12.59,48,2025-06-01,2029-06-01,9040.33,Current
2502,4666,6,Housing Loan,42264.7,10.14,144,2023-06-24,2035-06-24,34664.6,Past Due
2503,4667,16,Housing Loan,128531.66,10.68,216,2023-12-10,2041-12-10,108438.27,Current
2504,4668,14,Agriculture Loan,3541.74,12.19,12,2025-07-11,2026-07-11,2053.75,Current
2505,4669,11,Housing Loan,35806.34,10.02,96,2025-11-23,2033-11-23,35075.37,Current
2506,4673,15,Agriculture Loan,3207.03,9.09,24,2025-06-18,2027-06-18,2323.11,Current
2507,4674,7,Vehicle Loan,4630.61,12.52,24,2025-08-04,2027-08-04,3944.52,Current
2508,4675,5,Vehicle Loan,3628.38,10.73,36,2025-02-05,2028-02-05,2740.59,Current
2509,4677,9,Agriculture Loan,2644.53,12.03,36,2025-05-31,2028-05-31,2157.66,Current
2510,4680,18,Personal Loan,6647.21,12.23,60,2025-03-23,2030-03-23,5923.74,Past Due
2511,4681,5,Housing Loan,106498.47,8.02,216,2024-06-21,2042-06-21,97442.72,Current
2512,4683,15,Vehicle Loan,9145.27,14.96,24,2025-09-09,2027-09-09,7724.27,Defaulted
2513,4684,16,Housing Loan,27286.26,8.17,180,2025-06-27,2040-06-27,26851.93,Current
2514,4686,1,Personal Loan,6526.57,17.82,60,2024-10-14,2029-10-14,5131.34,Current
2515,4687,16,Personal Loan,11273.96,13.05,12,2024-10-06,2025-10-06,0.0,Closed
2516,4688,2,Agriculture Loan,6745.6,9.39,48,2025-06-24,2029-06-24,6010.25,Current
2517,4689,13,Vehicle Loan,15771.88,13.43,48,2025-04-14,2029-04-14,12950.39,Current
2518,4691,1,SME Loan,27441.45,12.24,48,2024-06-14,2028-06-14,17760.77,Current
2519,4697,16,Personal Loan,6989.44,12.24,36,2025-06-03,2028-06-03,5817.14,Current
2520,4699,9,SME Loan,44586.14,10.04,60,2025-12-06,2030-12-06,43562.55,Current
2521,4700,1,Agriculture Loan,5104.15,13.09,48,2024-11-22,2028-11-22,3714.09,Current
2522,4703,13,Personal Loan,17328.37,17.17,24,2024-11-30,2026-11-30,7643.8,Current
2523,4704,11,Vehicle Loan,8888.05,14.34,36,2024-04-11,2027-04-11,4051.68,Current
2524,4706,2,Agriculture Loan,3108.96,9.89,36,2025-08-24,2028-08-24,2891.35,Current
2525,4707,11,Housing Loan,71275.06,10.17,204,2025-05-31,2042-05-31,67463.21,Current
2526,4708,14,Vehicle Loan,15826.92,14.41,48,2025-01-22,2029-01-22,11724.04,Current
2527,4710,14,Vehicle Loan,5965.96,11.7,60,2025-06-08,2030-06-08,5384.63,Past Due
2528,4711,3,Agriculture Loan,2244.55,11.69,12,2025-06-28,2026-06-28,1168.49,Past Due
2529,4715,11,Vehicle Loan,5597.94,11.22,48,2024-12-26,2028-12-26,3999.55,Non-Performing
2530,4718,5,Vehicle Loan,4915.25,13.61,60,2024-07-29,2029-07-29,3619.26,Current
2531,4725,15,Vehicle Loan,8876.77,12.03,60,2024-08-27,2029-08-27,6583.01,Current
2532,4728,3,Housing Loan,10781.73,11.45,240,2023-06-30,2043-06-30,9057.97,Current
2533,4730,14,Vehicle Loan,4177.86,11.0,24,2025-01-14,2027-01-14,2258.95,Past Due
2534,4731,14,Personal Loan,7438.31,12.05,12,2025-05-04,2026-05-04,2404.74,Non-Performing
2535,4733,8,SME Loan,27367.29,11.61,36,2025-05-30,2028-05-30,21111.68,Current
2536,4734,11,Housing Loan,19211.43,11.0,120,2025-11-21,2035-11-21,18483.5,Current
2537,4735,1,Personal Loan,4885.16,13.1,24,2025-01-31,2027-01-31,2655.67,Past Due
2538,4736,4,Personal Loan,9167.5,15.8,48,2025-06-12,2029-06-12,8257.32,Current
2539,4740,9,SME Loan,32754.31,10.4,24,2025-12-16,2027-12-16,34154.65,Defaulted
2540,4741,3,Housing Loan,53971.48,10.83,240,2025-04-11,2045-04-11,52661.05,Current
2541,4743,8,Personal Loan,4183.88,17.47,48,2025-11-25,2029-11-25,4088.75,Current
2542,4745,4,SME Loan,17909.89,15.33,60,2025-04-22,2030-04-22,15166.5,Current
2543,4747,1,Vehicle Loan,4702.35,14.1,60,2025-07-15,2030-07-15,4439.3,Past Due
2544,4748,18,Housing Loan,67728.03,9.65,96,2024-11-04,2032-11-04,57894.26,Current
2545,4749,8,Personal Loan,5217.36,12.37,48,2025-08-22,2029-08-22,4660.74,Past Due
2546,4753,2,Personal Loan,4834.23,12.41,24,2025-07-23,2027-07-23,3656.88,Current
2547,4754,18,Vehicle Loan,11350.83,10.92,48,2025-06-11,2029-06-11,9454.66,Current
2548,4756,4,Housing Loan,32120.14,11.31,108,2025-05-24,2034-05-24,29752.29,Current
2549,4757,3,SME Loan,28655.92,11.32,24,2024-11-06,2026-11-06,12399.22,Current
2550,4759,2,Personal Loan,2121.55,14.76,36,2025-08-09,2028-08-09,1952.32,Current
2551,4763,2,Housing Loan,39095.24,9.54,108,2024-06-28,2033-06-28,31410.11,Current
2552,4767,14,SME Loan,25410.31,10.73,84,2026-01-07,2033-01-07,25680.65,Current
2553,4769,6,Housing Loan,76342.67,11.66,108,2025-01-11,2034-01-11,67828.48,Current
2554,4770,18,Housing Loan,58160.16,9.84,84,2025-06-24,2032-06-24,55769.67,Past Due
2555,4771,10,Agriculture Loan,2408.43,12.04,48,2025-05-02,2029-05-02,2069.76,Current
2556,4776,18,Housing Loan,67524.49,9.19,216,2025-05-30,2043-05-30,64581.75,Current
2557,4779,5,Housing Loan,25361.29,11.52,60,2025-03-16,2030-03-16,20919.68,Current
2558,4780,8,Vehicle Loan,6932.69,11.05,24,2025-06-10,2027-06-10,5185.95,Current
2559,4781,18,Housing Loan,27086.51,10.77,84,2025-05-26,2032-05-26,25727.79,Current
2560,4783,15,Housing Loan,121640.59,10.86,168,2025-12-10,2039-12-10,124336.89,Current
2561,4784,2,Agriculture Loan,10120.62,12.68,12,2025-06-16,2026-06-16,5225.5,Current
2562,4787,6,Personal Loan,5757.77,14.47,48,2024-11-24,2028-11-24,4325.67,Non-Performing
2563,4791,14,SME Loan,33351.18,13.43,84,2025-01-24,2032-01-24,28586.0,Non-Performing
2564,4793,2,Personal Loan,13832.18,17.38,60,2024-08-23,2029-08-23,10621.48,Current
2565,4794,18,Personal Loan,2991.32,17.87,48,2025-12-05,2029-12-05,2889.68,Current
2566,4796,11,Vehicle Loan,3342.06,10.05,24,2026-01-13,2028-01-13,3463.6,Current
2567,4797,1,Vehicle Loan,3054.74,14.82,60,2024-12-02,2029-12-02,2383.39,Current
2568,4798,9,Vehicle Loan,8648.54,13.96,36,2025-05-29,2028-05-29,7311.09,Current
2569,4799,14,SME Loan,26208.09,11.94,48,2025-06-19,2029-06-19,22850.68,Current
2570,4800,15,Housing Loan,89637.98,8.22,60,2024-06-17,2029-06-17,60300.43,Current
2571,4802,2,Housing Loan,64037.35,11.99,192,2025-06-26,2041-06-26,62423.16,Current
2572,4804,12,Personal Loan,21441.45,16.45,48,2025-03-04,2029-03-04,17532.57,Current
2573,4807,2,Vehicle Loan,11100.05,12.9,48,2025-03-10,2029-03-10,8637.64,Current
2574,4809,16,Housing Loan,26482.0,8.11,216,2024-12-02,2042-12-02,24579.47,Current
2575,4810,6,Personal Loan,6612.36,12.65,12,2025-05-24,2026-05-24,2780.64,Current
2576,4811,5,Vehicle Loan,8424.0,12.16,36,2025-11-25,2028-11-25,8136.52,Current
2577,4813,9,Housing Loan,69488.97,11.12,192,2024-10-31,2040-10-31,61205.5,Past Due
2578,4814,3,Personal Loan,13447.13,14.7,48,2025-06-20,2029-06-20,11911.99,Past Due
2579,4815,18,Personal Loan,8630.37,13.67,36,2025-02-22,2028-02-22,6504.96,Current
2580,4816,9,Vehicle Loan,10009.51,13.06,36,2025-11-14,2028-11-14,9766.11,Current
2581,4817,2,Vehicle Loan,8602.69,13.73,60,2025-07-06,2030-07-06,7913.36,Current
2582,4819,5,Vehicle Loan,20118.56,10.88,48,2025-04-07,2029-04-07,17343.11,Defaulted
2583,4821,3,Personal Loan,3654.64,16.72,12,2025-06-11,2026-06-11,1832.72,Current
2584,4822,12,Agriculture Loan,2846.88,10.85,12,2025-06-17,2026-06-17,1421.79,Current
2585,4824,17,Vehicle Loan,7833.31,10.47,60,2025-12-28,2030-12-28,7797.84,Current
2586,4829,5,Vehicle Loan,7829.36,11.9,48,2025-03-23,2029-03-23,6050.18,Current
2587,4833,2,Vehicle Loan,6781.51,12.95,36,2026-01-14,2029-01-14,6971.14,Current
2588,4834,11,Personal Loan,6175.18,13.94,60,2024-04-26,2029-04-26,3977.96,Current
2589,4837,18,Vehicle Loan,16615.42,11.97,24,2024-09-29,2026-09-29,6498.14,Defaulted
2590,4838,3,Vehicle Loan,4901.01,13.28,48,2023-12-27,2027-12-27,2558.92,Past Due
2591,4840,13,Vehicle Loan,3002.35,12.37,48,2025-10-06,2029-10-06,2850.59,Past Due
2592,4843,8,Vehicle Loan,2086.27,11.32,60,2025-03-22,2030-03-22,1780.34,Current
2593,4844,11,Vehicle Loan,23767.57,14.93,36,2025-09-12,2028-09-12,21323.26,Current
2594,4846,4,Housing Loan,45638.72,10.73,180,2025-05-18,2040-05-18,43794.89,Defaulted
2595,4847,8,Housing Loan,12411.12,8.59,228,2025-09-27,2044-09-27,11868.43,Current
2596,4849,7,Agriculture Loan,7557.32,13.91,36,2023-10-24,2026-10-24,2061.73,Past Due
2597,4850,9,SME Loan,69843.21,10.53,36,2025-07-05,2028-07-05,58641.05,Past Due
2598,4850,9,Housing Loan,48821.79,11.94,156,2025-07-05,2038-07-05,48690.94,Current
2599,4853,3,Vehicle Loan,5549.55,14.01,48,2025-04-29,2029-04-29,4652.32,Current
2600,4854,13,Vehicle Loan,11635.28,13.4,60,2024-08-29,2029-08-29,8634.29,Current
2601,4855,12,Housing Loan,39461.99,9.32,84,2025-06-20,2032-06-20,36889.14,Past Due
2602,4857,14,Agriculture Loan,2530.01,10.78,36,2025-01-13,2028-01-13,1724.93,Current
2603,4862,10,Vehicle Loan,3340.17,13.15,60,2023-07-17,2028-07-17,1756.34,Non-Performing
2604,4863,6,Vehicle Loan,7445.4,11.59,24,2025-06-27,2027-06-27,5820.57,Current
2605,4865,12,Housing Loan,36617.18,10.84,72,2025-10-22,2031-10-22,34799.0,Past Due
2606,4868,8,Vehicle Loan,4605.71,11.85,60,2024-12-10,2029-12-10,3529.77,Current
2607,4870,2,Personal Loan,3151.95,17.36,48,2025-06-15,2029-06-15,2683.84,Past Due
2608,4872,14,SME Loan,20579.16,14.0,72,2025-11-28,2031-11-28,19858.89,Current
2609,4877,6,Vehicle Loan,6791.21,11.01,24,2025-06-19,2027-06-19,5239.96,Current
2610,4878,13,SME Loan,29985.56,10.75,72,2025-09-18,2031-09-18,28093.92,Defaulted
2611,4879,5,Agriculture Loan,5059.71,11.48,36,2025-12-13,2028-12-13,5260.5,Non-Performing
2612,4881,10,Personal Loan,3810.05,14.84,60,2025-08-24,2030-08-24,3613.83,Current
2613,4882,9,Agriculture Loan,3518.78,10.61,48,2025-04-30,2029-04-30,2857.28,Current
2614,4884,10,Agriculture Loan,3332.36,11.44,36,2025-06-06,2028-06-06,2786.2,Current
2615,4885,18,Housing Loan,37430.37,10.98,180,2024-02-06,2039-02-06,33839.67,Current
2616,4887,12,Vehicle Loan,5590.48,12.32,48,2025-06-05,2029-06-05,5058.37,Current
2617,4888,18,Vehicle Loan,16135.43,12.06,48,2025-01-01,2029-01-01,11954.53,Current
2618,4890,11,Personal Loan,4316.0,15.33,60,2025-01-23,2030-01-23,3660.5,Past Due
2619,4892,1,Agriculture Loan,6315.37,9.84,36,2025-09-22,2028-09-22,5651.11,Past Due
2620,4893,4,Housing Loan,38494.95,11.08,240,2025-03-08,2045-03-08,38004.82,Current
2621,4894,18,Vehicle Loan,4019.18,14.92,36,2025-05-22,2028-05-22,3162.98,Non-Performing
2622,4895,2,Vehicle Loan,5328.26,11.71,36,2025-07-16,2028-07-16,4492.04,Current
2623,4896,1,Personal Loan,7174.98,15.71,48,2025-05-05,2029-05-05,5719.28,Non-Performing
2624,4898,5,Housing Loan,210320.5,9.98,204,2025-12-24,2042-12-24,201818.51,Current
2625,4904,9,Housing Loan,52872.22,9.49,96,2025-11-02,2033-11-02,52339.19,Current
2626,4905,7,Housing Loan,16523.47,11.53,72,2024-01-25,2030-01-25,11429.02,Non-Performing
2627,4908,16,Agriculture Loan,9712.95,12.66,24,2025-05-02,2027-05-02,6301.52,Current
2628,4911,4,Vehicle Loan,13429.86,13.77,48,2024-11-24,2028-11-24,9558.93,Past Due
2629,4912,11,Personal Loan,2383.51,14.65,24,2025-05-05,2027-05-05,1615.81,Defaulted
2630,4913,14,SME Loan,28004.64,13.16,72,2025-05-19,2031-05-19,26034.89,Current
2631,4916,9,Housing Loan,22756.27,11.12,228,2026-01-04,2045-01-04,23327.01,Current
2632,4918,15,Housing Loan,27823.43,10.17,168,2024-08-24,2038-08-24,25857.18,Current
2633,4919,2,Personal Loan,3865.15,12.92,36,2025-11-05,2028-11-05,3654.33,Past Due
2634,4921,7,Vehicle Loan,4419.51,14.29,36,2025-06-17,2028-06-17,3841.49,Current
2635,4922,9,Personal Loan,3476.71,15.42,60,2024-06-01,2029-06-01,2295.5,Current
