snapshot_date,customer_id,account_balance,total_loan_balance,credit_score,risk_category
2025-11-01,232,2442.58,0.0,665,Low Risk
2025-11-01,233,3261.13,0.0,747,Low Risk
2025-11-01,235,2015.02,2334.27,671,Low Risk
2025-11-01,236,39129.44,18831.45,464,High Risk
2025-11-01,237,5989.74,0.0,715,Low Risk
2025-11-01,238,290.23,0.0,565,Medium Risk
2025-11-01,239,7470.91,0.0,850,Very Low Risk
2025-11-01,240,7694.87,0.0,767,Very Low Risk
2025-11-01,242,10853.11,10099.59,705,Low Risk
2025-11-01,243,2912.2,0.0,685,Low Risk
2025-11-01,244,7877.9,0.0,735,Low Risk
2025-11-01,245,1753.55,0.0,752,Very Low Risk
2025-11-01,247,1974.07,0.0,786,Very Low Risk
2025-11-01,248,1220.02,16504.96,592,Medium Risk
2025-11-01,249,2271.11,1301.43,723,Low Risk
2025-11-01,251,3199.12,1855.81,744,Low Risk
2025-11-01,252,36103.5,0.0,745,Low Risk
2025-11-01,253,6771.53,0.0,754,Very Low Risk
2025-11-01,254,14529.21,0.0,644,Medium Risk
2025-11-01,255,15491.75,60133.44,758,Very Low Risk
2025-11-01,256,282.97,0.0,536,High Risk
2025-11-01,259,3569.82,0.0,572,Medium Risk
2025-11-01,260,1308.57,405.62,664,Low Risk
2025-11-01,261,2217.99,26786.3,650,Low Risk
2025-11-01,262,7253.45,0.0,614,Medium Risk
2025-11-01,263,1973.33,0.0,601,Medium Risk
2025-11-01,264,1501.22,0.0,706,Low Risk
2025-11-01,265,8605.57,5283.16,673,Low Risk
2025-11-01,266,25550.14,0.0,806,Very Low Risk
2025-11-01,267,747.03,0.0,721,Low Risk
2025-11-01,268,5580.11,10089.02,769,Very Low Risk
2025-11-01,269,1768.02,2678.55,614,Medium Risk
2025-11-01,270,11299.03,6569.98,813,Very Low Risk
2025-11-01,271,2329.88,0.0,603,Medium Risk
2025-11-01,272,4109.98,0.0,674,Low Risk
2025-11-01,273,2977.73,0.0,709,Low Risk
2025-11-01,274,4736.42,52134.88,779,Very Low Risk
2025-11-01,275,2295.17,0.0,594,Medium Risk
2025-11-01,277,2429.93,18397.84,786,Very Low Risk
2025-11-01,279,6309.4,15176.19,692,Low Risk
2025-11-01,280,557.01,3289.27,711,Low Risk
2025-11-01,281,2143.02,0.0,711,Low Risk
2025-11-01,283,4325.13,0.0,767,Very Low Risk
2025-11-01,284,3362.16,0.0,490,High Risk
2025-11-01,285,514.24,0.0,540,High Risk
2025-11-01,286,9191.89,38492.81,730,Low Risk
2025-11-01,287,2118.61,0.0,612,Medium Risk
2025-11-01,288,34904.57,8931.69,794,Very Low Risk
2025-11-01,289,1937.05,0.0,635,Medium Risk
2025-11-01,290,6991.37,6765.61,765,Very Low Risk
2025-11-01,291,437.26,4918.64,683,Low Risk
2025-11-01,292,2717.96,9216.72,301,Very High Risk
2025-11-01,293,1596.57,15478.36,789,Very Low Risk
2025-11-01,294,2924.35,10499.17,613,Medium Risk
2025-11-01,295,4368.77,38861.79,779,Very Low Risk
2025-11-01,296,4043.55,0.0,620,Medium Risk
2025-11-01,299,1150.61,0.0,690,Low Risk
2025-11-01,300,20590.46,82641.92,699,Low Risk
2025-11-01,301,5449.68,0.0,850,Very Low Risk
2025-11-01,302,2423.88,4644.0,850,Very Low Risk
2025-11-01,303,3160.24,0.0,711,Low Risk
2025-11-01,304,9555.85,9177.3,719,Low Risk
2025-11-01,305,1960.01,2899.9,657,Low Risk
2025-11-01,306,6215.83,0.0,638,Medium Risk
2025-11-01,307,10264.47,82434.54,850,Very Low Risk
2025-11-01,309,2273.67,0.0,609,Medium Risk
2025-11-01,310,7026.99,0.0,718,Low Risk
2025-11-01,311,21910.19,52479.75,713,Low Risk
2025-11-01,312,1730.5,0.0,700,Low Risk
2025-11-01,313,972.47,0.0,653,Low Risk
2025-11-01,314,3084.34,11898.22,618,Medium Risk
2025-11-01,316,9710.67,518.89,733,Low Risk
2025-11-01,317,21531.78,0.0,829,Very Low Risk
2025-11-01,318,3601.92,20722.45,673,Low Risk
2025-11-01,319,5704.7,7451.23,762,Very Low Risk
2025-11-01,320,350.93,0.0,597,Medium Risk
2025-11-01,321,2058.18,18303.58,702,Low Risk
2025-11-01,322,4731.92,2075.64,850,Very Low Risk
2025-11-01,323,2761.88,6667.71,644,Medium Risk
2025-11-01,324,19331.21,12151.62,716,Low Risk
2025-11-01,325,25611.15,0.0,792,Very Low Risk
2025-11-01,326,872.04,0.0,706,Low Risk
2025-11-01,328,1390.36,0.0,697,Low Risk
2025-11-01,329,780.9,346.74,595,Medium Risk
2025-11-01,331,1261.22,21386.01,688,Low Risk
2025-11-01,332,6428.4,0.0,805,Very Low Risk
2025-11-01,333,1212.71,0.0,746,Low Risk
2025-11-01,334,608.09,2057.75,622,Medium Risk
2025-11-01,335,2062.53,0.0,717,Low Risk
2025-11-01,336,16915.99,24008.52,850,Very Low Risk
2025-11-01,337,2596.55,0.0,742,Low Risk
2025-11-01,338,15454.14,3670.1,719,Low Risk
2025-11-01,339,3212.96,0.0,623,Medium Risk
2025-11-01,340,3656.0,18320.28,833,Very Low Risk
2025-11-01,341,11788.08,0.0,711,Low Risk
2025-11-01,342,2544.37,0.0,665,Low Risk
2025-11-01,343,1545.29,1304.45,480,High Risk
2025-11-01,344,3625.28,600.44,652,Low Risk
2025-11-01,345,642.82,0.0,714,Low Risk
2025-11-01,346,3156.92,3184.14,714,Low Risk
2025-11-01,347,9924.49,1977.56,698,Low Risk
2025-11-01,348,583.96,0.0,555,Medium Risk
2025-11-01,350,9503.5,0.0,677,Low Risk
2025-11-01,351,3536.53,30699.48,648,Medium Risk
2025-11-01,352,3709.04,6727.55,706,Low Risk
2025-11-01,353,1459.98,0.0,746,Low Risk
2025-11-01,354,30005.93,0.0,691,Low Risk
2025-11-01,355,1574.8,0.0,695,Low Risk
2025-11-01,356,10705.17,0.0,740,Low Risk
2025-11-01,358,5653.81,0.0,724,Low Risk
2025-11-01,359,820.81,577.52,300,Very High Risk
2025-11-01,360,243.53,0.0,456,High Risk
2025-11-01,361,1336.41,0.0,605,Medium Risk
2025-11-01,362,1179.59,3256.46,642,Medium Risk
2025-11-01,363,1629.56,0.0,651,Low Risk
2025-11-01,364,1365.24,0.0,588,Medium Risk
2025-11-01,365,5276.55,12437.31,850,Very Low Risk
2025-11-01,366,4276.26,0.0,802,Very Low Risk
2025-11-01,367,14652.1,76251.25,726,Low Risk
2025-11-01,368,4514.55,0.0,619,Medium Risk
2025-11-01,369,15563.7,15210.32,737,Low Risk
2025-11-01,370,1238.87,2802.83,575,Medium Risk
2025-11-01,371,1860.96,0.0,850,Very Low Risk
2025-11-01,372,32805.38,0.0,740,Low Risk
2025-11-01,373,892.88,0.0,586,Medium Risk
2025-11-01,375,247.94,0.0,583,Medium Risk
2025-11-01,376,1407.72,15747.73,608,Medium Risk
2025-11-01,377,884.67,0.0,645,Medium Risk
2025-11-01,378,8445.15,0.0,735,Low Risk
2025-11-01,379,565.65,0.0,592,Medium Risk
2025-11-01,380,114.52,0.0,462,High Risk
2025-11-01,381,6010.9,0.0,709,Low Risk
2025-11-01,382,4856.68,25.94,519,High Risk
2025-11-01,383,2097.69,0.0,671,Low Risk
2025-11-01,384,3906.12,0.0,616,Medium Risk
2025-11-01,385,11845.21,0.0,727,Low Risk
2025-11-01,386,7549.4,0.0,698,Low Risk
2025-11-01,387,16541.1,34966.39,788,Very Low Risk
2025-11-01,388,3690.94,0.0,723,Low Risk
2025-11-01,389,8024.14,9876.1,850,Very Low Risk
2025-11-01,390,780.79,0.0,572,Medium Risk
2025-11-01,391,3917.19,0.0,649,Medium Risk
2025-11-01,392,399.87,0.0,627,Medium Risk
2025-11-01,393,2137.67,2105.89,625,Medium Risk
2025-11-01,394,933.52,0.0,521,High Risk
2025-11-01,395,149.62,0.0,605,Medium Risk
2025-11-01,396,5126.94,0.0,674,Low Risk
2025-11-01,397,24394.08,12034.5,520,High Risk
2025-11-01,399,3145.92,4377.31,784,Very Low Risk
2025-11-01,400,4151.19,0.0,673,Low Risk
2025-11-01,401,4907.13,0.0,672,Low Risk
2025-11-01,402,4997.69,0.0,761,Very Low Risk
2025-11-01,403,2531.43,0.0,588,Medium Risk
2025-11-01,405,10868.26,6528.88,823,Very Low Risk
2025-11-01,406,534.11,5473.54,630,Medium Risk
2025-11-01,407,26472.03,0.0,769,Very Low Risk
2025-11-01,408,1908.19,0.0,333,Very High Risk
2025-11-01,409,4896.61,0.0,702,Low Risk
2025-11-01,410,7987.94,6981.36,801,Very Low Risk
2025-11-01,411,6566.92,0.0,711,Low Risk
2025-11-01,412,5525.0,8777.69,790,Very Low Risk
2025-11-01,413,1747.81,0.0,637,Medium Risk
2025-11-01,415,4000.07,17473.02,822,Very Low Risk
2025-11-01,416,2156.01,2736.73,691,Low Risk
2025-11-01,417,4751.24,10356.67,710,Low Risk
2025-11-01,419,10286.55,0.0,655,Low Risk
2025-11-01,420,324.78,0.0,523,High Risk
2025-11-01,421,8574.93,0.0,614,Medium Risk
2025-11-01,422,4089.31,6928.7,587,Medium Risk
2025-11-01,423,5889.84,0.0,660,Low Risk
2025-11-01,424,3772.64,0.0,803,Very Low Risk
2025-11-01,425,1220.06,2579.93,718,Low Risk
2025-11-01,426,2343.33,0.0,625,Medium Risk
2025-11-01,427,3148.37,4413.72,725,Low Risk
2025-11-01,428,23432.5,0.0,658,Low Risk
2025-11-01,429,1227.19,0.0,688,Low Risk
2025-11-01,430,1426.92,0.0,571,Medium Risk
2025-11-01,431,1252.46,0.0,583,Medium Risk
2025-11-01,433,1515.97,0.0,665,Low Risk
2025-11-01,434,8781.02,4030.79,494,High Risk
2025-11-01,435,1541.34,0.0,586,Medium Risk
2025-11-01,436,12493.95,57112.22,744,Low Risk
2025-11-01,437,3096.77,3095.14,610,Medium Risk
2025-11-01,438,5132.74,10767.14,788,Very Low Risk
2025-11-01,439,2209.58,3370.86,650,Low Risk
2025-11-01,440,5697.97,0.0,846,Very Low Risk
2025-11-01,441,2948.08,449.74,778,Very Low Risk
2025-11-01,442,4311.13,59340.72,735,Low Risk
2025-11-01,443,21337.47,84145.76,753,Very Low Risk
2025-11-01,444,5369.8,0.0,559,Medium Risk
2025-11-01,445,1231.05,255.23,516,High Risk
2025-11-01,446,1618.35,0.0,681,Low Risk
2025-11-01,447,396.59,0.0,573,Medium Risk
2025-11-01,448,660.39,0.0,648,Medium Risk
2025-11-01,449,3348.91,4857.37,613,Medium Risk
2025-11-01,451,2575.21,0.0,664,Low Risk
2025-11-01,452,7007.42,0.0,632,Medium Risk
2025-11-01,453,3572.2,0.0,761,Very Low Risk
2025-11-01,455,10302.33,0.0,626,Medium Risk
2025-11-01,456,24699.38,22798.87,840,Very Low Risk
2025-11-01,457,3864.58,38868.74,810,Very Low Risk
2025-11-01,458,5860.7,2315.81,850,Very Low Risk
2025-11-01,459,2626.98,0.0,752,Very Low Risk
2025-11-01,460,8089.09,12572.73,664,Low Risk
2025-11-01,461,5471.96,14753.59,646,Medium Risk
2025-11-01,462,11533.47,0.0,731,Low Risk
2025-11-01,464,2400.99,92.16,828,Very Low Risk
2025-11-01,465,2528.25,0.0,671,Low Risk
2025-11-01,466,3957.55,0.0,648,Medium Risk
2025-11-01,467,19301.38,17824.28,652,Low Risk
2025-11-01,468,23589.65,0.0,806,Very Low Risk
2025-11-01,469,1907.31,0.0,651,Low Risk
2025-11-01,470,1496.11,0.0,662,Low Risk
2025-11-01,471,1072.05,0.0,569,Medium Risk
2025-11-01,472,24635.57,10962.5,850,Very Low Risk
2025-11-01,473,2405.58,0.0,584,Medium Risk
2025-11-01,475,4484.23,3329.88,720,Low Risk
2025-11-01,476,1053.51,565.91,605,Medium Risk
2025-11-01,477,3318.16,0.0,850,Very Low Risk
2025-11-01,478,9339.5,43951.55,667,Low Risk
2025-11-01,479,2188.01,0.0,594,Medium Risk
2025-11-01,480,12290.18,0.0,610,Medium Risk
2025-11-01,481,1548.38,0.0,579,Medium Risk
2025-11-01,482,661.16,0.0,629,Medium Risk
2025-11-01,483,1744.37,0.0,625,Medium Risk
2025-11-01,484,2030.2,2711.52,769,Very Low Risk
2025-11-01,485,466.85,0.0,554,Medium Risk
2025-11-01,487,71601.81,46280.82,850,Very Low Risk
2025-11-01,488,6931.22,0.0,834,Very Low Risk
2025-11-01,489,2147.06,0.0,635,Medium Risk
2025-11-01,490,1194.8,0.0,794,Very Low Risk
2025-11-01,491,7252.65,0.0,728,Low Risk
2025-11-01,492,4307.72,0.0,754,Very Low Risk
2025-11-01,494,25906.04,0.0,722,Low Risk
2025-11-01,495,2522.23,0.0,720,Low Risk
2025-11-01,496,1510.45,8204.37,620,Medium Risk
2025-11-01,497,809.93,8730.22,630,Medium Risk
2025-11-01,498,4521.91,3270.06,647,Medium Risk
2025-11-01,499,2042.3,157.67,559,Medium Risk
2025-11-01,500,3534.76,18265.44,675,Low Risk
2025-11-01,501,2138.59,0.0,393,Very High Risk
2025-11-01,502,5728.83,0.0,750,Very Low Risk
2025-11-01,504,2931.19,0.0,758,Very Low Risk
2025-11-01,505,1890.39,0.0,557,Medium Risk
2025-11-01,506,5997.49,0.0,651,Low Risk
2025-11-01,508,13181.66,13051.33,643,Medium Risk
2025-11-01,509,2045.68,2662.46,626,Medium Risk
2025-11-01,510,28065.25,57336.24,619,Medium Risk
2025-11-01,511,15801.63,11486.81,850,Very Low Risk
2025-11-01,512,15238.48,13085.62,698,Low Risk
2025-11-01,513,39820.86,103285.95,850,Very Low Risk
2025-11-01,514,6937.87,0.0,658,Low Risk
2025-11-01,515,8661.57,0.0,827,Very Low Risk
2025-11-01,516,11400.6,0.0,820,Very Low Risk
2025-11-01,518,1739.14,0.0,758,Very Low Risk
2025-11-01,519,4420.37,0.0,815,Very Low Risk
2025-11-01,520,809.17,0.0,620,Medium Risk
2025-11-01,522,1646.27,666.78,683,Low Risk
2025-11-01,523,1346.49,0.0,486,High Risk
2025-11-01,524,3970.73,19959.03,766,Very Low Risk
2025-11-01,525,4576.42,33366.43,696,Low Risk
2025-11-01,526,29480.72,21917.79,834,Very Low Risk
2025-11-01,527,2902.16,21407.81,823,Very Low Risk
2025-11-01,528,1724.09,0.0,530,High Risk
2025-11-01,529,5073.02,0.0,730,Low Risk
2025-11-01,530,7943.43,13436.42,613,Medium Risk
2025-11-01,531,1736.16,4875.79,790,Very Low Risk
2025-11-01,532,17271.09,0.0,706,Low Risk
2025-11-01,533,875.08,0.0,619,Medium Risk
2025-11-01,534,1641.86,261.53,658,Low Risk
2025-11-01,535,4002.6,0.0,708,Low Risk
2025-11-01,536,841.37,1318.23,700,Low Risk
2025-11-01,537,2684.69,0.0,573,Medium Risk
2025-11-01,538,14454.78,9714.66,771,Very Low Risk
2025-11-01,539,3131.4,18049.86,720,Low Risk
2025-11-01,540,1846.68,0.0,706,Low Risk
2025-11-01,541,2751.87,16312.71,820,Very Low Risk
2025-11-01,542,6819.55,4914.77,808,Very Low Risk
2025-11-01,543,6952.77,0.0,797,Very Low Risk
2025-11-01,545,436.15,0.0,587,Medium Risk
2025-11-01,546,29723.08,0.0,724,Low Risk
2025-11-01,547,870.22,0.0,600,Medium Risk
2025-11-01,548,18963.07,12460.79,850,Very Low Risk
2025-11-01,549,1008.78,7150.26,626,Medium Risk
2025-11-01,550,21129.02,0.0,767,Very Low Risk
2025-11-01,551,19363.04,0.0,652,Low Risk
2025-11-01,552,477.03,0.0,571,Medium Risk
2025-11-01,553,1482.89,0.0,594,Medium Risk
2025-11-01,554,4321.26,0.0,752,Very Low Risk
2025-11-01,555,1095.61,4524.08,582,Medium Risk
2025-11-01,556,24598.62,0.0,653,Low Risk
2025-11-01,557,2559.29,0.0,653,Low Risk
2025-11-01,558,14208.1,4884.0,805,Very Low Risk
2025-11-01,559,35937.38,89451.68,850,Very Low Risk
2025-11-01,560,9998.79,11058.22,515,High Risk
2025-11-01,561,10288.86,20474.7,385,Very High Risk
2025-11-01,562,2466.29,0.0,619,Medium Risk
2025-11-01,563,4100.91,13861.25,718,Low Risk
2025-11-01,564,8683.83,0.0,614,Medium Risk
2025-11-01,565,2267.78,17111.34,620,Medium Risk
2025-11-01,566,7902.96,9968.88,686,Low Risk
2025-11-01,567,9703.14,0.0,772,Very Low Risk
2025-11-01,568,26390.68,0.0,764,Very Low Risk
2025-11-01,569,12580.89,0.0,673,Low Risk
2025-11-01,570,4979.77,3602.84,755,Very Low Risk
2025-11-01,571,6123.23,364.64,777,Very Low Risk
2025-11-01,572,1960.25,17644.58,546,High Risk
2025-11-01,573,4768.48,0.0,637,Medium Risk
2025-11-01,574,2150.57,0.0,595,Medium Risk
2025-11-01,575,3385.28,0.0,780,Very Low Risk
2025-11-01,576,1152.11,0.0,616,Medium Risk
2025-11-01,578,1087.65,0.0,688,Low Risk
2025-11-01,579,819.86,789.44,664,Low Risk
2025-11-01,580,2127.9,0.0,612,Medium Risk
2025-11-01,581,19911.54,40849.35,804,Very Low Risk
2025-11-01,582,595.43,0.0,683,Low Risk
2025-11-01,583,8376.57,14910.0,711,Low Risk
2025-11-01,584,9452.87,10496.36,735,Low Risk
2025-11-01,585,5203.9,11080.6,666,Low Risk
2025-11-01,586,4316.45,1771.12,583,Medium Risk
2025-11-01,587,13728.29,5953.99,803,Very Low Risk
2025-11-01,588,1863.81,1775.48,765,Very Low Risk
2025-11-01,589,2298.2,0.0,695,Low Risk
2025-11-01,590,12448.63,38145.82,720,Low Risk
2025-11-01,591,3559.96,4063.15,762,Very Low Risk
2025-11-01,592,1092.28,4954.54,640,Medium Risk
2025-11-01,593,1453.72,0.0,575,Medium Risk
2025-11-01,594,13542.84,8179.04,805,Very Low Risk
2025-11-01,596,4178.64,0.0,673,Low Risk
2025-11-01,597,757.12,0.0,519,High Risk
2025-11-01,598,5442.1,0.0,640,Medium Risk
2025-11-01,599,7946.13,0.0,645,Medium Risk
2025-11-01,600,1261.33,869.0,625,Medium Risk
2025-11-01,601,700.67,0.0,684,Low Risk
2025-11-01,602,7639.33,37814.4,753,Very Low Risk
2025-11-01,603,633.98,0.0,619,Medium Risk
2025-11-01,604,9162.25,0.0,627,Medium Risk
2025-11-01,605,6085.41,0.0,685,Low Risk
2025-11-01,606,31249.07,25200.39,821,Very Low Risk
2025-11-01,607,2028.08,1408.18,568,Medium Risk
2025-11-01,609,1211.38,0.0,565,Medium Risk
2025-11-01,610,4812.91,0.0,688,Low Risk
2025-11-01,612,1628.75,1503.81,588,Medium Risk
2025-11-01,614,7449.78,0.0,841,Very Low Risk
2025-11-01,615,23115.55,0.0,629,Medium Risk
2025-11-01,616,4662.75,6670.75,683,Low Risk
2025-11-01,617,1872.62,3001.8,727,Low Risk
2025-11-01,618,3988.98,2734.58,761,Very Low Risk
2025-11-01,620,998.01,2520.67,658,Low Risk
2025-11-01,621,597.91,0.0,596,Medium Risk
2025-11-01,622,431.99,0.0,661,Low Risk
2025-11-01,623,1606.4,6452.6,686,Low Risk
2025-11-01,625,2558.19,2398.59,655,Low Risk
2025-11-01,626,5655.16,2171.34,741,Low Risk
2025-11-01,627,1899.63,0.0,727,Low Risk
2025-11-01,628,2335.13,0.0,638,Medium Risk
2025-11-01,630,2051.47,4988.84,736,Low Risk
2025-11-01,631,2741.82,3965.76,597,Medium Risk
2025-11-01,632,934.7,0.0,463,High Risk
2025-11-01,633,1451.31,2702.88,783,Very Low Risk
2025-11-01,634,3255.9,5605.95,558,Medium Risk
2025-11-01,635,1188.2,8159.09,652,Low Risk
2025-11-01,636,1588.68,14292.25,610,Medium Risk
2025-11-01,637,21715.94,0.0,788,Very Low Risk
2025-11-01,638,8147.0,3183.71,724,Low Risk
2025-11-01,639,1737.56,0.0,752,Very Low Risk
2025-11-01,640,4346.59,0.0,653,Low Risk
2025-11-01,641,2631.26,0.0,571,Medium Risk
2025-11-01,642,2378.55,0.0,582,Medium Risk
2025-11-01,644,27316.69,0.0,658,Low Risk
2025-11-01,645,4101.8,0.0,653,Low Risk
2025-11-01,646,1325.56,3721.88,627,Medium Risk
2025-11-01,647,27051.02,43040.79,850,Very Low Risk
2025-11-01,648,2085.32,0.0,567,Medium Risk
2025-11-01,650,2136.77,4461.87,749,Low Risk
2025-11-01,651,416.7,0.0,505,High Risk
2025-11-01,653,6528.09,0.0,850,Very Low Risk
2025-11-01,654,5483.95,0.0,675,Low Risk
2025-11-01,655,3154.42,12584.38,559,Medium Risk
2025-11-01,656,3452.95,722.09,711,Low Risk
2025-11-01,657,18913.83,0.0,718,Low Risk
2025-11-01,658,4838.79,4534.9,468,High Risk
2025-11-01,659,1240.03,0.0,630,Medium Risk
2025-11-01,660,103.57,0.0,552,Medium Risk
2025-11-01,661,4606.93,0.0,669,Low Risk
2025-11-01,662,2503.09,13917.79,608,Medium Risk
2025-11-01,663,1309.99,1580.16,641,Medium Risk
2025-11-01,664,3368.31,6908.61,654,Low Risk
2025-11-01,665,1831.24,0.0,695,Low Risk
2025-11-01,666,327.0,0.0,618,Medium Risk
2025-11-01,667,494.6,0.0,558,Medium Risk
2025-11-01,668,2212.98,7150.29,772,Very Low Risk
2025-11-01,669,832.06,2986.92,676,Low Risk
2025-11-01,671,1270.14,0.0,697,Low Risk
2025-11-01,672,15946.97,21437.94,850,Very Low Risk
2025-11-01,673,32584.53,0.0,640,Medium Risk
2025-11-01,674,18023.42,26637.54,850,Very Low Risk
2025-11-01,675,23812.1,45397.54,556,Medium Risk
2025-11-01,676,5519.58,0.0,643,Medium Risk
2025-11-01,677,2294.99,0.0,609,Medium Risk
2025-11-01,678,36060.19,0.0,707,Low Risk
2025-11-01,680,1545.66,0.0,603,Medium Risk
2025-11-01,681,1906.3,0.0,574,Medium Risk
2025-11-01,682,1461.77,0.0,724,Low Risk
2025-11-01,683,687.55,0.0,687,Low Risk
2025-11-01,684,2668.93,0.0,562,Medium Risk
2025-11-01,685,1749.87,1506.86,613,Medium Risk
2025-11-01,686,24763.53,0.0,850,Very Low Risk
2025-11-01,687,3507.95,45765.67,735,Low Risk
2025-11-01,688,9454.29,47563.52,633,Medium Risk
2025-11-01,689,13184.18,12233.02,747,Low Risk
2025-11-01,690,27680.74,0.0,850,Very Low Risk
2025-11-01,691,98.98,0.0,627,Medium Risk
2025-11-01,692,176.3,0.0,506,High Risk
2025-11-01,693,13387.37,0.0,722,Low Risk
2025-11-01,694,11208.47,20009.6,788,Very Low Risk
2025-11-01,695,2111.54,0.0,660,Low Risk
2025-11-01,696,1062.43,0.0,736,Low Risk
2025-11-01,697,31486.86,0.0,764,Very Low Risk
2025-11-01,698,10091.31,48909.15,664,Low Risk
2025-11-01,699,3797.98,0.0,622,Medium Risk
2025-11-01,700,5171.41,0.0,693,Low Risk
2025-11-01,701,4554.71,33399.18,759,Very Low Risk
2025-11-01,702,7822.5,0.0,767,Very Low Risk
2025-11-01,703,11846.37,8238.79,727,Low Risk
2025-11-01,704,760.06,0.0,720,Low Risk
2025-11-01,706,10554.66,0.0,849,Very Low Risk
2025-11-01,707,2030.99,0.0,742,Low Risk
2025-11-01,708,2568.98,0.0,591,Medium Risk
2025-11-01,710,3967.15,0.0,664,Low Risk
2025-11-01,711,4212.1,0.0,850,Very Low Risk
2025-11-01,712,737.09,0.0,713,Low Risk
2025-11-01,714,3189.31,0.0,728,Low Risk
2025-11-01,716,11867.14,0.0,811,Very Low Risk
2025-11-01,717,1548.71,10913.54,724,Low Risk
2025-11-01,718,2075.03,299.37,621,Medium Risk
2025-11-01,719,623.86,0.0,437,Very High Risk
2025-11-01,723,6362.05,6478.29,850,Very Low Risk
2025-11-01,724,22420.11,5278.59,850,Very Low Risk
2025-11-01,725,1438.15,5412.65,606,Medium Risk
2025-11-01,726,6519.15,0.0,678,Low Risk
2025-11-01,727,21800.78,0.0,739,Low Risk
2025-11-01,728,6466.46,0.0,681,Low Risk
2025-11-01,729,4880.21,110.06,766,Very Low Risk
2025-11-01,730,2725.67,0.0,647,Medium Risk
2025-11-01,731,5171.93,0.0,765,Very Low Risk
2025-11-01,732,15109.67,0.0,643,Medium Risk
2025-11-01,733,11921.77,0.0,713,Low Risk
2025-11-01,734,2275.43,3991.55,746,Low Risk
2025-11-01,735,4357.35,0.0,696,Low Risk
2025-11-01,738,5460.11,6783.21,736,Low Risk
2025-11-01,740,6072.09,0.0,612,Medium Risk
2025-11-01,741,2712.94,0.0,793,Very Low Risk
2025-11-01,743,1517.78,0.0,614,Medium Risk
2025-11-01,744,781.86,1798.64,565,Medium Risk
2025-11-01,745,1368.76,0.0,630,Medium Risk
2025-11-01,746,4183.55,0.0,802,Very Low Risk
2025-11-01,747,1910.59,0.0,517,High Risk
2025-11-01,749,35383.81,0.0,795,Very Low Risk
2025-11-01,750,2254.96,0.0,670,Low Risk
2025-11-01,751,4462.74,9954.37,790,Very Low Risk
2025-11-01,752,2872.57,0.0,678,Low Risk
2025-11-01,753,3085.63,2413.69,594,Medium Risk
2025-11-01,754,4128.61,0.0,697,Low Risk
2025-11-01,755,3270.93,21649.8,738,Low Risk
2025-11-01,757,4696.35,0.0,643,Medium Risk
2025-11-01,758,20149.12,0.0,792,Very Low Risk
2025-11-01,759,4951.57,8699.16,701,Low Risk
2025-11-01,760,315.28,0.0,573,Medium Risk
2025-11-01,761,25896.38,0.0,621,Medium Risk
2025-11-01,762,25025.97,0.0,816,Very Low Risk
2025-11-01,763,76526.83,253489.15,664,Low Risk
2025-11-01,765,1427.19,3975.92,549,High Risk
2025-11-01,766,3065.13,0.0,671,Low Risk
2025-11-01,767,3885.2,0.0,664,Low Risk
2025-11-01,768,6051.4,6558.89,734,Low Risk
2025-11-01,769,1685.2,8194.23,445,Very High Risk
2025-11-01,770,1620.92,2491.48,646,Medium Risk
2025-11-01,771,3093.83,5882.99,681,Low Risk
2025-11-01,772,1195.16,17078.82,715,Low Risk
2025-11-01,773,272.62,0.0,482,High Risk
2025-11-01,774,4095.29,4239.98,559,Medium Risk
2025-11-01,775,6325.03,8646.1,665,Low Risk
2025-11-01,776,3111.88,0.0,599,Medium Risk
2025-11-01,777,15717.67,61609.47,784,Very Low Risk
2025-11-01,778,3468.65,19356.12,707,Low Risk
2025-11-01,779,830.63,0.0,652,Low Risk
2025-11-01,780,3945.8,16879.36,678,Low Risk
2025-11-01,781,1697.54,0.0,627,Medium Risk
2025-11-01,782,925.56,0.0,717,Low Risk
2025-11-01,783,3683.95,0.0,580,Medium Risk
2025-11-01,784,3207.66,0.0,691,Low Risk
2025-11-01,785,3262.06,0.0,702,Low Risk
2025-11-01,786,1738.61,0.0,574,Medium Risk
2025-11-01,787,21266.69,0.0,836,Very Low Risk
2025-11-01,788,3038.68,15401.29,732,Low Risk
2025-11-01,789,1646.81,0.0,612,Medium Risk
2025-11-01,790,493.98,1917.0,688,Low Risk
2025-11-01,791,8094.55,16031.2,606,Medium Risk
2025-11-01,792,3541.26,0.0,641,Medium Risk
2025-11-01,793,5285.57,0.0,705,Low Risk
2025-11-01,794,1600.9,452.8,755,Very Low Risk
2025-11-01,795,1457.14,1583.25,728,Low Risk
2025-11-01,796,3088.03,195.99,706,Low Risk
2025-11-01,797,774.45,0.0,633,Medium Risk
2025-11-01,799,3618.13,0.0,676,Low Risk
2025-11-01,800,421.39,0.0,550,Medium Risk
2025-11-01,801,1179.24,21502.43,535,High Risk
2025-11-01,802,11587.16,57908.05,800,Very Low Risk
2025-11-01,803,3803.05,0.0,797,Very Low Risk
2025-11-01,804,5464.56,0.0,686,Low Risk
